stim,coherence,difficulty,motionstrength,resp,rt,correct,correctM,trialnr,blocknr,sessionnr,subjnr,baseline_pupil,int1motion,int2motion,rtNorm,decision_pupil,feedback_pupil,trialend_pupil,response_pupil
-1,0.025,2,-0.8535891,-1,0.14,1,1,23,4,2,10,-0.4208165,13.04978,12.19619,0.07185042,-0.6380761,0.113107,0.5470372,0.6185557
1,0.025,2,0.7137346,1,0.1,1,1,24,4,2,10,0.1720595,12.64548,13.35921,-0.3904498,0.7589214,0.8058276,0.3832389,0.1208209
1,0.0125,1,0.4444752,-1,0.18,0,0,25,4,2,10,-0.2537621,12.60899,13.05346,0.46272,0.9476968,0.6482869,0.1722896,-0.07542714
-1,0.3,5,-5.628548,-1,0.11,1,1,26,4,2,10,-1.89021,12.86711,7.238564,-0.266736,0.9957272,1.524406,1.138635,1.98142
-1,0.05,3,-0.8783979,1,0.06999999,0,0,27,4,2,10,0.3178304,12.72929,11.85089,-0.8025385,0.7563342,0.8195204,1.071883,-0.01509439
-1,0.05,3,-1.043769,-1,0.13,1,1,28,4,2,10,1.566268,12.6713,11.62753,-0.03606516,-0.1824493,-0.0918093,-0.5227183,-0.6914765
-1,0.3,5,-5.199834,-1,0.08999997,1,1,29,4,2,10,0.2940656,12.64366,7.443829,-0.5205113,0.9782521,1.269066,0.9461052,0.7015247
-1,0.025,2,-0.67381,1,0.3,0,0,30,4,2,10,-1.909174,12.77464,12.10083,1.367117,2.395891,2.677999,2.23772,2.477422
1,0.0125,1,0.0997715,1,0.14,1,1,31,4,2,10,0.6713143,12.60273,12.7025,0.07185042,0.3884969,-0.1862152,-1.985672,0.3959378
1,0.0125,1,-0.0002613068,-1,0.27,0,1,32,4,2,10,1.057697,12.71406,12.71379,1.169435,-1.522436,-0.9291416,-1.180109,-0.3021408
1,0.1,4,2.038494,1,0.18,1,1,33,4,2,10,-0.4522092,12.51372,14.55221,0.46272,-1.941748,-1.936018,-1.697208,1.011321
1,0.0125,1,0.1194429,1,0.06999999,1,1,34,4,2,10,-0.1105723,12.7759,12.89534,-0.8025385,-2.038163,-0.8295745,-0.7336698,0.8947147
-1,0.05,3,-0.5117874,-1,0.23,1,1,35,4,2,10,-2.422316,12.49507,11.98329,0.8793323,3.127369,3.595076,3.127464,2.384434
1,0.0125,1,0.4123058,1,0.04000002,1,1,36,4,2,10,-0.04015422,12.58317,12.99548,-1.294846,1.040017,1.371131,0.8566922,0.2251275
1,0.1,4,1.881122,1,0.04000002,1,1,37,4,2,10,0.8226714,12.5741,14.45522,-1.294846,0.6010162,0.7332215,0.1025217,-0.0303915
1,0.3,5,5.463228,1,0.08999997,1,1,38,4,2,10,0.8778829,12.65525,18.11847,-0.5205113,0.1893207,0.8587713,0.9628785,0.1641127
1,0.1,4,1.777259,1,0.28,1,1,39,4,2,10,0.4325095,12.48919,14.26645,1.237056,-1.965203,-0.4748771,-1.450974,1.186191
-1,0.05,3,-0.9089222,-1,0.26,1,1,40,4,2,10,-1.075183,12.6289,11.71998,1.099961,2.460035,2.856372,2.011695,1.470045
1,0.025,2,0.4798231,1,0.2,1,1,41,4,2,10,2.109879,12.62529,13.10511,0.6376606,-0.0974097,-0.2365242,-1.815601,-0.4801374
1,0.05,3,1.396182,1,0.2,1,1,42,4,2,10,-0.5088788,12.25533,13.65151,0.6376606,-0.377146,-0.8329003,-0.8044166,0.9030296
1,0.3,5,5.572367,1,0,1,1,43,4,2,10,0.7783995,12.51482,18.08718,-2.148017,-0.1175794,-0.05363784,0.6160746,-0.194482
-1,0.0125,1,-0.5046673,1,0.14,0,0,44,4,2,10,0.4863495,12.75843,12.25377,0.07185042,1.01417,1.340161,-0.9196557,1.43105
-1,0.025,2,-0.7789125,1,0.12,0,0,45,4,2,10,-1.44028,12.68686,11.90795,-0.1487784,-0.7939789,-0.7982622,0.5269037,0.8524011
1,0.1,4,2.044929,1,0.04000002,1,1,46,4,2,10,-1.448956,12.39859,14.44352,-1.294846,-0.9011908,-0.9161477,-0.8909492,0.3008003
1,0.0125,1,0.2112284,-1,0.4,0,0,47,4,2,10,-1.117272,12.70992,12.92115,1.932927,0.4268578,1.682577,1.757728,2.386485
-1,0.05,3,-1.037892,-1,0.17,1,1,48,4,2,10,-0.1251387,12.80163,11.76373,0.370505,-2.45116,-1.829089,-1.083696,1.017817
1,0.05,3,1.12575,-1,0.41,0,0,49,4,2,10,-0.4361987,12.57004,13.69579,1.983139,0.4854733,0.8407636,0.9448139,1.071416
-1,0.025,2,-0.4987679,1,0.17,0,0,50,4,2,10,-0.03363105,12.77948,12.28072,0.370505,0.4298847,0.3755102,-0.0958293,0.03360384
1,0.3,5,5.430591,1,0.06,1,1,1,5,2,10,-0.9954581,12.64342,18.07401,-1.625168,1.129247,1.205891,1.425087,-0.2043845
-1,0.1,4,-1.615781,-1,0.18,1,1,2,5,2,10,-0.9251697,12.66615,11.05037,0.1944063,1.64196,1.649362,-1.261088,1.328305
-1,0.05,3,-1.110855,-1,0.22,1,1,3,5,2,10,-0.5932279,12.82011,11.70926,0.6285799,0.633347,0.4707154,1.191276,0.7017601
-1,0.0125,1,-0.2376289,1,0.07999998,0,0,4,5,2,10,0.7203645,12.68515,12.44753,-1.2422,-0.896628,-1.01744,-0.9993125,-0.984822
1,0.1,4,1.783605,1,0.06999999,1,1,5,5,2,10,-0.2823191,12.57416,14.35776,-1.428049,0.3048416,0.5686274,-0.02377434,0.4157004
-1,0.1,4,-1.738644,-1,0.22,1,1,6,5,2,10,-0.748534,12.62438,10.88573,0.6285799,1.646806,1.762109,1.940226,1.051333
-1,0.0125,1,-0.3035707,-1,0.24,1,1,7,5,2,10,2.322074,12.78397,12.4804,0.825699,-0.910531,-1.000796,-0.7866199,-1.22364
-1,0.025,2,-0.5578699,-1,0.24,1,1,8,5,2,10,-1.259907,12.69987,12.142,0.825699,0.2753109,0.322537,1.280458,1.85787
-1,0.1,4,-1.861095,-1,0.35,1,1,9,5,2,10,-0.1590372,12.62529,10.7642,1.737093,0.9474905,1.004332,0.8749462,0.7790812
1,0.0125,1,-0.03425407,1,0.1,1,0,10,5,2,10,-1.163263,12.83354,12.79929,-0.899623,1.383825,1.094244,1.267244,0.2966522
1,0.025,2,0.3775864,1,0.19,1,1,11,5,2,10,-0.1473781,12.84095,13.21853,0.3085045,0.3801477,0.4794744,-0.619966,0.2918122
1,0.0125,1,-0.07325363,-1,0.2,0,1,12,5,2,10,-1.412749,12.85163,12.77837,0.4187345,0.5412681,1.068697,1.308761,0.6685126
-1,0.1,4,-1.890377,-1,0.1,1,1,13,5,2,10,0.476396,12.85164,10.96126,-0.899623,-0.8435018,-0.4585059,-0.5935609,-0.8224429
1,0.05,3,1.050717,-1,0.08999997,0,0,14,5,2,10,0.2290477,12.67376,13.72448,-1.066402,0.3697787,0.4358003,0.2725837,0.07353736
-1,0.3,5,-5.62888,-1,0.1,1,1,15,5,2,10,0.8251773,12.79683,7.167954,-0.899623,-0.3769544,-0.4517314,-0.5624432,-0.2184414
1,0.05,3,1.08247,1,0.24,1,1,16,5,2,10,-0.8581131,12.63326,13.71573,0.825699,0.360665,0.6490037,-0.6155332,1.157823
1,0.3,5,5.229904,1,0.27,1,1,17,5,2,10,0.6788555,12.52282,17.75273,1.100634,-2.771058,-2.105045,-0.9793679,-0.496457
1,0.0125,1,0.2374668,-1,0.19,0,0,18,5,2,10,-0.1525598,12.70117,12.93864,0.3085045,0.4239413,0.6136573,0.5740265,0.34806
-1,0.025,2,-0.572506,1,0.3,0,0,19,5,2,10,0.5834691,12.51611,11.94361,1.354124,0.6551818,0.6735138,-0.2559244,0.1467046
-1,0.05,3,-0.9066896,-1,0.23,1,1,20,5,2,10,0.4263643,12.59953,11.69284,0.7286328,-0.5416897,0.0107227,0.6340954,0.354291
-1,0.1,4,-1.41826,-1,0.45,1,1,21,5,2,10,0.6530992,12.46034,11.04208,2.389567,-1.024541,-0.358259,-0.1971971,0.3737925
-1,0.1,4,-2.26298,-1,0.11,1,1,22,5,2,10,-1.802096,12.95442,10.69144,-0.7409835,0.2160204,1.082133,0.6767274,0.8008685
1,0.1,4,1.813255,1,0.11,1,1,23,5,2,10,-0.8877029,12.54829,14.36154,-0.7409835,0.9704372,0.8273401,0.418116,0.6058086
1,0.025,2,-0.04573822,1,0.22,1,0,24,5,2,10,0.7422966,12.87706,12.83132,0.6285799,-0.05708175,0.02822127,-2.080634,-0.1578199
1,0.1,4,1.729174,1,0.1,1,1,25,5,2,10,-0.985493,12.74689,14.47607,-0.899623,1.249629,-0.2895904,1.016538,1.104703
1,0.05,3,0.9182034,-1,0.35,0,0,26,5,2,10,-0.9552994,12.80908,13.72729,1.737093,1.568613,2.278079,0.2931984,1.494384
-1,0.05,3,-0.6393528,1,0.19,0,0,27,5,2,10,0.599781,12.52819,11.88884,0.3085045,-0.6286757,-0.3891471,-0.07737143,-0.4802602
1,0.05,3,1.038915,1,0.13,1,1,28,5,2,10,1.580283,12.54811,13.58703,-0.4451917,-0.4603464,-0.8233325,-1.880875,-0.4161036
1,0.05,3,1.189898,1,0.08999997,1,1,29,5,2,10,0.9324504,12.47887,13.66877,-1.066402,0.1924467,0.3895615,0.3604655,-0.3588232
1,0.1,4,1.902884,-1,0.1,0,0,30,5,2,10,-0.02319809,12.53525,14.43813,-0.899623,-0.05362542,0.7894108,0.2834017,0.3900191
-1,0.3,5,-5.596227,-1,0.18,1,1,31,5,2,10,-2.729856,12.7456,7.14937,0.1944063,1.61199,2.029181,2.518359,2.570948
-1,0.025,2,-0.8154917,1,0.14,0,0,32,5,2,10,-0.2845227,12.9014,12.0859,-0.3068103,-0.3936022,0.3822318,0.3139411,0.6047311
1,0.3,5,5.813284,1,0.1,1,1,33,5,2,10,0.07011881,12.47308,18.28637,-0.899623,-0.9130181,-0.9658509,-0.08049948,0.1296634
-1,0.05,3,-1.025953,-1,0.3,1,1,34,5,2,10,-0.2534893,12.71667,11.69072,1.354124,0.8383752,0.6491628,-0.00956607,0.2207135
1,0.0125,1,0.4183998,-1,0.26,0,0,35,5,2,10,-1.326937,12.61622,13.03462,1.011548,1.697578,1.443593,2.002236,1.070739
-1,0.3,5,-5.032962,-1,0.12,1,1,36,5,2,10,0.2067763,12.59699,7.564024,-0.5897251,-0.4465799,-0.1831144,-0.9762239,-0.4534561
-1,0.025,2,-0.9297285,1,0.28,0,0,37,5,2,10,-1.313908,12.84801,11.91828,1.187345,1.387172,1.330856,1.737514,0.7863063
1,0.3,5,5.301958,1,0.06999999,1,1,38,5,2,10,0.3979784,12.73559,18.03754,-1.428049,0.8964948,1.129106,0.3368502,0.5460864
-1,0.3,5,-5.733772,-1,0.13,1,1,39,5,2,10,0.9791836,12.9099,7.176125,-0.4451917,0.6035317,0.6358864,0.5029907,0.02066837
-1,0.0125,1,-0.4372873,1,0.06999999,0,0,40,5,2,10,1.12501,12.80983,12.37254,-1.428049,-3.432902,-2.696757,-0.9103715,-0.009223685
1,0.025,2,0.5324173,1,0.15,1,1,41,5,2,10,-1.179797,12.64745,13.17987,-0.1740791,0.3291436,0.9070191,1.181294,0.378387
-1,0.0125,1,-0.4539795,1,0.15,0,0,42,5,2,10,-2.401454,12.77866,12.32468,-0.1740791,1.510375,1.85434,0.05195223,2.252167
-1,0.025,2,-0.2816706,1,0.15,0,0,43,5,2,10,-0.7718013,12.54911,12.26744,-0.1740791,1.651046,1.618973,0.4816731,1.082515
-1,0.025,2,-0.6186924,1,0.34,0,0,44,5,2,10,1.080035,12.6711,12.05241,1.664022,-0.4213842,0.1853236,0.2712805,0.1157088
1,0.05,3,1.203469,1,0.22,1,1,45,5,2,10,1.359309,12.54485,13.74832,0.6285799,0.6903462,0.771063,0.9934754,0.04264524
1,0.3,5,5.599611,1,0.1,1,1,46,5,2,10,0.07898974,12.69429,18.2939,-0.899623,-0.04439339,0.2540067,-1.059948,1.523546
1,0.025,2,-0.1663265,1,0.22,1,0,47,5,2,10,0.6686734,13.12086,12.95454,0.6285799,-1.250874,-0.3682418,-1.500044,0.2520605
1,0.0125,1,0.253603,1,0.1,1,1,48,5,2,10,-2.299175,12.67538,12.92898,-0.899623,-0.3225565,-0.3190865,-0.314069,2.312292
-1,0.3,5,-5.235382,-1,0.1,1,1,49,5,2,10,-2.250656,12.67845,7.443068,-0.899623,2.229312,1.114548,0.2603005,2.031873
1,0.0125,1,0.02526951,1,0.13,1,1,50,5,2,10,-2.088772,12.77684,12.80211,-0.4451917,-0.09915975,0.1041728,0.974849,1.710026
-1,0.3,5,-5.587687,-1,0.18,1,1,1,6,2,10,-0.3525646,12.84049,7.252801,0.1948121,-0.2048793,0.3319757,-1.131537,0.1113412
1,0.05,3,0.6439571,-1,0.12,0,0,2,6,2,10,-0.435965,12.77567,13.41963,-0.4032104,0.2616089,0.5640115,0.1916443,-0.2463733
-1,0.05,3,-0.9725218,-1,0.23,1,1,3,6,2,10,0.1254192,12.65333,11.68081,0.6022432,-1.726991,-1.283605,-1.147327,-0.165485
1,0.05,3,0.8660212,1,0.04000002,1,1,4,6,2,10,-0.7864338,12.72816,13.59418,-1.524022,-0.4536499,-0.05593339,0.7301342,-0.03397075
-1,0.025,2,-0.3702068,1,0.2,0,0,5,6,2,10,0.2438902,12.50448,12.13427,0.3658974,0.477345,0.5327636,0.4123571,0.0214581
-1,0.0125,1,-0.2172689,1,0.1,0,0,6,6,2,10,-0.367004,12.80545,12.58818,-0.6395559,0.2856728,0.7646958,1.247052,0.3894855
-1,0.1,4,-1.862563,1,0.19,0,0,7,6,2,10,0.8920897,12.59242,10.72986,0.2818298,-0.1846014,-0.1444566,-0.1051889,-0.4935536
1,0.0125,1,-0.109128,1,0.54,1,0,8,6,2,10,0.8064256,12.73806,12.62893,2.244771,-0.1418461,0.05931519,-0.7198923,-0.6679006
1,0.025,2,0.6694651,1,0.5,1,1,9,6,2,10,0.262412,12.73845,13.40792,2.084732,-0.5983556,-0.2320022,-0.7582359,-0.02838274
1,0.0125,1,0.2352705,1,0.25,1,1,10,6,2,10,-1.583882,12.82492,13.06019,0.7481532,0.8952843,1.269931,1.134049,0.008545559
1,0.025,2,0.616641,1,0.08999997,1,1,11,6,2,10,-0.1887422,12.48573,13.10238,-0.7667511,0.348048,0.4954756,0.7468157,-0.1420737
1,0.3,5,5.48078,1,0.06999999,1,1,12,6,2,10,0.08709671,12.62182,18.1026,-1.042563,0.5806217,0.4556423,0.2828235,0.1446874
1,0.025,2,0.6557856,1,0.06999999,1,1,13,6,2,10,-0.2868451,12.55764,13.21342,-1.042563,1.09591,1.183559,1.058357,0.3611141
-1,0.05,3,-0.9348211,1,0.37,0,0,14,6,2,10,1.32601,12.61975,11.68493,1.479183,-0.06010799,-0.1573248,-1.083439,-0.8115293
-1,0.0125,1,-0.2882767,1,0.06,0,0,15,6,2,10,0.3527039,12.74788,12.4596,-1.192897,0.01259925,0.08890679,-0.07347099,-0.4100135
-1,0.1,4,-2.03429,1,0.02999997,0,0,16,6,2,10,0.1965813,12.75252,10.71823,-1.707793,0.5438632,0.7962387,-0.2625804,-0.1344192
1,0.3,5,5.376677,1,0.18,1,1,17,6,2,10,0.6965245,12.51063,17.88731,0.1948121,0.1864427,0.06149675,-2.413361,-0.03685719
-1,0.05,3,-0.8741264,1,0.22,0,0,18,6,2,10,-1.010594,12.68515,11.81102,0.5259371,1.550969,1.677829,0.8135074,1.062174
1,0.025,2,0.4575996,-1,0.22,0,0,19,6,2,10,1.066049,12.90339,13.36099,0.5259371,-2.422633,-1.39917,-0.5276282,-0.9513737
-1,0.3,5,-5.482942,-1,0.23,1,1,20,6,2,10,-0.3606805,12.69238,7.209433,0.6022432,-0.4038636,0.4544288,-1.013719,0.5704497
-1,0.3,5,-5.451547,-1,0.34,1,1,21,6,2,10,-1.405332,12.948,7.496454,1.315624,-0.9373156,0.318993,-1.062742,1.401991
1,0.025,2,0.6509972,-1,0.27,0,0,22,6,2,10,-2.266644,12.50315,13.15414,0.8859525,1.562741,1.71231,2.725155,1.768095
-1,0.0125,1,-0.04442406,-1,0.45,1,1,23,6,2,10,-0.4045442,12.63172,12.5873,1.868965,1.463276,1.8085,1.479699,1.059051
-1,0.025,2,-0.4812145,1,0.3,0,0,24,6,2,10,-0.09645284,12.49814,12.01692,1.079278,1.561535,1.767313,2.038459,0.9854635
1,0.1,4,1.906941,1,0.16,1,1,25,6,2,10,2.250002,12.56339,14.47033,0.01104279,-0.4355779,-0.05763912,-1.192868,-0.5937976
-1,0.0125,1,-0.3149395,1,0.22,0,0,26,6,2,10,0.9217288,12.61723,12.30229,0.5259371,-2.802537,-2.626437,-1.694844,0.2166405
-1,0.05,3,-1.104177,-1,0.19,1,1,27,6,2,10,-1.08988,12.71697,11.61279,0.2818298,0.4528348,1.404978,-1.067568,1.246103
1,0.1,4,1.574592,1,0.15,1,1,28,6,2,10,-1.321228,12.83134,14.40593,-0.08621544,0.4526615,1.183844,0.5972171,1.313286
-1,0.1,4,-1.911909,-1,0.25,1,1,29,6,2,10,-1.294755,12.78877,10.87687,0.7481532,1.253622,2.231403,0.9560561,1.322484
-1,0.3,5,-5.574614,-1,0.17,1,1,30,6,2,10,-1.125598,12.78347,7.208851,0.1046293,1.319577,0.9785371,-0.4514782,1.388761
1,0.1,4,1.739195,1,0.1,1,1,31,6,2,10,-0.4796555,12.8041,14.5433,-0.6395559,-0.08905362,0.4931251,-1.720399,0.007372041
-1,0.1,4,-1.841724,-1,0.17,1,1,32,6,2,10,-1.161016,12.71509,10.87337,0.1046293,-0.1297809,-0.7677804,-1.0592,0.2985825
1,0.05,3,1.227534,1,0.08999997,1,1,33,6,2,10,-1.106699,12.5093,13.73683,-0.7667511,0.3492618,0.7816364,1.501299,1.129036
-1,0.1,4,-1.959007,-1,0.12,1,1,34,6,2,10,0.3664459,12.87332,10.91431,-0.4032104,1.193251,1.158311,1.276822,0.3205444
1,0.025,2,0.4088087,1,0.06,1,1,35,6,2,10,1.221944,12.70605,13.11486,-1.192897,0.6481246,0.7919962,0.9566274,0.1101984
1,0.025,2,0.5741396,1,0.14,1,1,36,6,2,10,0.7391556,12.7064,13.28054,-0.1874437,-0.2523948,-0.6019901,-1.171109,0.4522728
-1,0.0125,1,-0.4314003,-1,0.06999999,1,1,37,6,2,10,-0.5244548,12.80701,12.37561,-1.042563,0.2631639,0.9216705,0.08514327,1.108088
1,0.1,4,1.646122,1,0.06999999,1,1,38,6,2,10,0.3965539,12.77232,14.41844,-1.042563,-0.2162049,-0.1670106,0.5789204,-0.09616822
1,0.3,5,5.844761,1,0.07999998,1,1,39,6,2,10,0.4449295,12.62255,18.46731,-0.9008246,0.2240811,0.2309876,0.7444977,-0.3102371
-1,0.3,5,-5.681594,-1,0.1,1,1,40,6,2,10,0.6463179,13.11939,7.4378,-0.6395559,-0.1028553,-0.2951801,-2.841471,0.2191343
-1,0.05,3,-1.043305,1,0.33,0,0,41,6,2,10,-1.488596,12.7816,11.7383,1.258615,2.569083,2.55287,2.672196,2.259291
1,0.3,5,5.481939,1,0.01999998,1,1,42,6,2,10,0.6414119,12.60669,18.08863,-1.906278,0.7558786,0.8955338,0.5181541,0.5791827
1,0.05,3,0.8404455,1,0.04000002,1,1,43,6,2,10,1.044123,12.70414,13.54459,-1.524022,0.1107801,-0.5057048,-0.5080743,0.1478026
1,0.05,3,1.040262,1,0.1,1,1,44,6,2,10,0.2879736,12.57517,13.61544,-0.6395559,1.086188,0.5068767,-1.636415,0.6583427
-1,0.0125,1,-0.4943838,-1,0.2,1,1,45,6,2,10,-0.5948405,12.84955,12.35517,0.3658974,-0.4250658,-0.4897043,-0.2912548,1.12073
1,0.0125,1,0.3052197,1,0.11,1,1,46,6,2,10,-0.6329949,12.69493,13.00015,-0.5185685,-1.244863,0.2356803,0.7740773,1.029014
1,0.0125,1,-0.1261415,1,0.31,1,0,47,6,2,10,0.7482452,12.66026,12.53412,1.14051,-2.895112,-2.370479,-2.616623,-0.6851623
-1,0.3,5,-5.270838,-1,0.11,1,1,48,6,2,10,-1.067503,12.73688,7.46604,-0.5185685,-1.184759,-0.7207559,-0.2748592,0.6858308
-1,0.025,2,-0.1929083,1,0.13,0,0,49,6,2,10,0.2644874,12.69919,12.50628,-0.2929811,-1.408223,-0.9535928,-0.4290428,-0.3904334
1,0.1,4,1.962733,1,0.3,1,1,50,6,2,10,0.5994219,12.58222,14.54495,1.079278,0.7705518,0.3924882,-0.4657264,0.848714
1,0.1,4,2.169897,1,0.1,1,1,1,7,2,10,-0.007732893,12.6221,14.792,-1.836713,-0.3675545,0.2501174,-0.6109468,0.4070712
-1,0.05,3,-0.8050909,-1,0.34,1,1,2,7,2,10,-0.0549802,12.65115,11.84606,1.192639,0.1509549,0.6995567,0.9862773,0.2155232
-1,0.05,3,-0.8188686,-1,0.25,1,1,3,7,2,10,0.4917218,12.60244,11.78357,0.3134009,-0.0375706,0.4317867,-1.538436,-0.106203
-1,0.3,5,-5.347393,-1,0.15,1,1,4,7,2,10,-0.3233942,12.77058,7.42319,-0.9793682,1.128648,1.104811,0.03589787,0.6333393
-1,0.0125,1,0.04831505,-1,0.12,1,0,5,7,2,10,-1.37476,12.55394,12.60225,-1.47052,-0.224114,0.4335529,0.5933453,0.5184273
-1,0.025,2,-0.4847088,-1,0.25,1,1,6,7,2,10,-0.4594526,12.72784,12.24313,0.3134009,0.8126814,1.039926,1.262245,0.2711303
-1,0.025,2,-0.5082455,-1,0.25,1,1,7,7,2,10,-0.02647344,12.68578,12.17753,0.3134009,1.205081,1.296963,0.9392543,0.7051904
-1,0.0125,1,0.02045059,-1,0.27,1,0,8,7,2,10,0.8599029,12.66344,12.68389,0.5269069,0.4321904,0.6301384,0.8524615,0.1104168
-1,0.1,4,-1.898026,-1,0.23,1,1,9,7,2,10,1.629192,12.80228,10.90425,0.08732827,-1.88454,-1.283191,-1.873404,-0.6515827
1,0.1,4,2.078726,1,0.23,1,1,10,7,2,10,-0.7398254,12.41446,14.49318,0.08732827,-0.0006449309,-0.4291123,-0.1082373,0.8875971
-1,0.3,5,-5.206449,-1,0.28,1,1,11,7,2,10,-1.388113,12.54899,7.342537,0.6293694,1.252666,1.866701,2.385792,1.385391
-1,0.0125,1,-0.1899548,1,0.32,0,0,12,7,2,10,1.204032,12.77357,12.58362,1.013903,-0.1786153,0.3936281,0.1658273,0.02751624
1,0.3,5,5.249736,1,0.21,1,1,13,7,2,10,1.307706,12.92708,18.17682,-0.1528833,-2.57986,-3.383255,-3.633605,0.09478101
1,0.025,2,0.7255507,1,0.15,1,1,14,7,2,10,-1.079869,12.62795,13.3535,-0.9793682,1.1184,1.285651,0.925632,1.116047
1,0.1,4,2.114037,1,0.18,1,1,15,7,2,10,-1.085714,12.49353,14.60757,-0.5439447,1.596007,0.7991382,-0.8028418,1.179152
1,0.1,4,1.855206,1,0.41,1,1,16,7,2,10,-1.453544,12.45197,14.30718,1.759875,1.79716,2.28266,1.541856,1.790159
1,0.3,5,5.437752,1,0.19,1,1,17,7,2,10,-0.6611918,12.61551,18.05326,-0.4091196,-0.2356768,-0.7775118,-1.306057,0.5696137
1,0.1,4,2.001091,-1,0.28,0,0,18,7,2,10,-0.9352939,12.52407,14.52516,0.6293694,1.770614,1.960088,1.80257,1.080629
-1,0.3,5,-5.410275,-1,0.17,1,1,19,7,2,10,0.200451,12.61354,7.203268,-0.6836737,0.8154381,0.7519963,0.7590475,0.358178
1,0.1,4,1.811765,1,0.13,1,1,20,7,2,10,-1.091581,12.65798,14.46974,-1.29973,2.128797,2.148589,1.508734,1.207809
1,0.025,2,0.5044775,1,0.26,1,1,21,7,2,10,0.7073256,12.59791,13.10239,0.4216367,0.1219712,-0.0523965,-0.1331995,-0.3682727
1,0.025,2,0.2617922,-1,0.28,0,0,22,7,2,10,-0.030281,12.72545,12.98725,0.6293694,-0.04408822,0.1249414,0.3535161,0.5017139
1,0.05,3,0.9425087,1,0.2,1,1,23,7,2,10,0.4029001,12.75285,13.69536,-0.2788655,0.009700458,-0.4367064,-0.8066613,-0.08246411
-1,0.025,2,-0.4423409,-1,0.21,1,1,24,7,2,10,-0.8054852,12.79909,12.35675,-0.1528833,-0.7890822,-0.4908835,0.1659581,1.052317
1,0.3,5,5.500522,1,0.15,1,1,25,7,2,10,-1.410212,12.55108,18.0516,-0.9793682,-0.116615,-0.6833954,0.8911007,0.1859452
-1,0.0125,1,0.4465246,-1,0.41,1,0,26,7,2,10,0.5837771,12.33534,12.78187,1.759875,0.4706803,0.5718412,0.6861765,-0.0007309017
1,0.0125,1,0.1668005,-1,0.19,0,0,27,7,2,10,0.8548309,12.84663,13.01343,-0.4091196,0.4244001,0.580763,0.548519,0.1285982
1,0.05,3,0.8962336,1,0.17,1,1,28,7,2,10,0.2998183,12.95864,13.85488,-0.6836737,0.002600281,0.4929037,0.7530196,-0.2043565
-1,0.3,5,-5.797997,-1,0.12,1,1,29,7,2,10,0.6959695,12.81441,7.016408,-1.47052,-0.8146749,-1.379093,-1.397887,-0.2987206
-1,0.05,3,-0.8165321,1,0.35,0,0,30,7,2,10,0.5848812,12.42834,11.6118,1.278983,0.004559944,0.1138403,-1.247555,0.4189094
1,0.05,3,1.240298,1,0.28,1,1,31,7,2,10,-0.1566597,12.53575,13.77605,0.6293694,0.9828009,1.038444,-1.594846,0.7998619
-1,0.05,3,-0.6079159,1,0.2,0,0,32,7,2,10,-0.8648157,12.72255,12.11464,-0.2788655,-0.2320392,0.0838529,-0.08818822,0.2452214
-1,0.0125,1,-0.40942,1,0.12,0,0,33,7,2,10,-0.04557045,12.92304,12.51362,-1.47052,1.146869,1.109552,0.4954529,0.0727597
-1,0.025,2,-0.3968801,1,0.27,0,0,34,7,2,10,1.027493,12.63673,12.23985,0.5269069,-0.1245075,0.1274957,-0.8386057,-0.08736488
-1,0.3,5,-5.957981,-1,0.17,1,1,35,7,2,10,0.3201854,12.99679,7.038813,-0.6836737,0.2429866,0.5210511,0.6657441,0.6055431
1,0.0125,1,0.02539921,1,0.35,1,1,36,7,2,10,-0.50378,12.78856,12.81396,1.278983,1.598548,1.738099,0.2978176,0.7677926
1,0.3,5,5.497064,1,0.28,1,1,37,7,2,10,-0.2233614,12.66704,18.1641,0.6293694,-0.1837606,-1.730278,-2.365584,0.5800912
1,0.05,3,0.8708057,-1,0.63,0,0,38,7,2,10,-2.367457,12.74713,13.61794,3.137791,2.496808,2.98349,1.377755,1.876482
-1,0.0125,1,-0.2661505,1,0.32,0,0,39,7,2,10,-1.195199,12.85067,12.58452,1.013903,-1.024601,-1.376451,0.1478639,0.72439
1,0.05,3,0.7477703,1,0.3,1,1,40,7,2,10,-1.043193,12.72313,13.4709,0.8264452,-0.9763735,-0.06675506,-1.188482,0.05465025
-1,0.05,3,-1.098801,1,0.3,0,0,41,7,2,10,-0.6377388,12.82112,11.72232,0.8264452,1.955918,1.752047,1.585434,1.279817
1,0.1,4,2.29582,1,0.15,1,1,42,7,2,10,0.03180312,12.28306,14.57888,-0.9793682,1.213265,1.426274,1.105335,0.1736739
1,0.0125,1,0.4886856,1,0.17,1,1,43,7,2,10,-0.1339206,12.32588,12.81457,-0.6836737,1.336187,1.028911,1.432253,0.5284886
1,0.025,2,0.4941692,1,0.13,1,1,44,7,2,10,0.4935271,12.73588,13.23005,-1.29973,0.4934376,0.382921,0.5535705,0.01395327
1,0.1,4,1.789448,1,0.22,1,1,45,7,2,10,-0.4473963,12.6153,14.40474,-0.03090012,1.364447,1.58507,0.3952445,0.7873896
1,0.1,4,1.593403,1,0.18,1,1,46,7,2,10,-0.5135108,12.954,14.5474,-0.5439447,1.548735,1.507609,1.131,1.459574
-1,0.025,2,-0.4785299,-1,0.25,1,1,47,7,2,10,0.2507287,12.70997,12.23144,0.3134009,0.58094,0.9107029,0.5464095,0.3381635
